"grant_number","SEP","court_cases"
"20170109328",1,0
"1460774",1,0
"2017168068",1,0
"144016",1,0
"10447473",1,0
"20190034924",0,0
"1135864",1,0
"3363178",1,0
"20060005036",1,0
"20180316514",0,0
"20180102953",1,0
"201008881",1,0
"2003511959",1,0
"20200382808",1,0
"2008020283",0,0
"1534940",1,0
"2005053290",1,0
"2021108738",0,0
"20110170590",0,0
"7143175",0,0
"69626164",0,0
"2019262756",1,0
"102049422",1,0
"742496",0,0
"2040508",1,0
"3378253",1,0
"20200228608",1,0
"101163306",0,0
"20150018783",0,0
"450978",1,0
"20110096794",0,0
"20210160273",1,0
"9215293",1,0
"9713676",0,0
"3175581",1,0
"20180054481",1,0
"11652730",0,0
"20140067100",1,0
"108605246",1,0
"2013020268",1,0
"2010094740",1,0
"1131524",1,0
"3180726",1,0
"10243716",1,0
"0776127",0,0
"1998045977",1,0
"4215896",1,0
"1605703",1,0
"2021180504",1,0
"200801932",1,0
"PI0912358",1,0
"3522674",0,0
"20090323683",0,0
"20070036046",0,0
"1994014250",0,0
"103162",0,0
"9081902",0,0
"281084",1,0
"2502644",1,0
"2995908",0,0
"1980042",0,0
"2281861",1,0
"10369699",1,0
"2002243564",1,0
"8615000",0,0
"2015096495",0,0
"7856509",0,0
"2981138",1,0
"9094179",1,0
"7596147",1,0
"20060171482",1,0
"2018083234",0,0
"1876851",0,0
"1989008361",1,0
"6990682",1,0
"9081649",1,0
"0860060",1,0
"69610595",0,0
"0524100",0,0
"2015513236",0,0
"200428838",0,0
"20100040023",1,0
"102019211367",0,0
"10631066",1,0
"20210051350",1,0
"2547484",0,0
"20100228555",1,0
"2004070728",0,0
"20150193221",0,0
"20080159739",1,0
"9819584",1,0
"1925102",0,0
"7865768",1,0
"20160173444",0,0
"2020214403",0,0
"3533817",0,0
"69613128",0,0
"9171545",1,0
"2734297",1,0
"2012145720",0,0
"109714141",1,0
"1036157",1,0
"20130329566",0,0
"3703432",1,0
"201712010",0,0
"7356015",0,0
"8601124",0,0
"109076515",0,0
"9973396",0,0
"20140181989",0,0
"7308211",0,0
"20140189880",1,0
"2474968",0,0
"2008124445",1,0
"1068690",1,0
"20140142769",1,0
"2012516080",0,0
"20190230715",0,0
"8908667",1,0
"3552407",0,0
"504933",1,0
"E358352",1,0
"6832251",1,0
"10554478",1,0
"10055969",0,0
"20080177857",1,0
"538641",1,0
"109609",0,0
"2923510",1,0
"2014074320",1,0
"2005015758",1,0
"200302020",1,0
"4040881",0,0
"20200028269",0,0
"4243381",1,0
"6239472",1,0
"H11505092",1,0
"2019069958",1,0
"20100002615",1,0
"11658913",1,0
"11689729",0,0
"20110070466",1,0
"3275214",1,0
"9356648",1,0
"224948",0,0
"102612000",0,0
"2018050090",1,0
"16492000",1,0
"20220261215",1,0
"2810823",1,0
"2006093511",1,0
"3664542",1,0
"101853065",1,0
"H1184324",0,0
"9794770",1,0
"2013047071",0,0
"2022006824",0,0
"6445175",0,0
"8850361",1,0
"10264594",1,0
"2004008785",1,0
"11696341",1,0
"201208528",1,0
"1232338",0,0
"192534",0,0
"11751015",1,0
"3138231",1,0
"180835",0,0
"7590503",1,0
"108476172",1,0
"2017198161",1,0
"1956700",1,0
"20020183985",0,0
"20030072298",1,0
"20230162161",0,0
"20040059831",1,0
"1075158",1,0
"20220309490",0,0
"10797937",1,0
"0940924",0,0
"20090106156",0,0
"20230346267",0,0
"2023538797",0,0
"2003303896",1,0
"105359128",1,0
"109076377",0,0
"2004171513",0,0
"105681271",0,0
"7428600",1,0
"7330653",0,0
"9470911",1,0
"1281816",1,0
"188973",1,0
"2744310",1,0
"20210099283",0,0
"2003272418",1,0
"2742644",1,0
"2009093941",0,0
"100479976",1,0
"2020016700",0,0
"20020111796",0,0
"20140032779",1,0
"105681377",0,0
"2021141610",1,0
"2710748",1,0
"7843928",1,0
"20200177957",1,0
"101911501",0,0
"20170063907",1,0
"7221696",0,0
"100870897",1,0
"20140059137",0,0
"9883392",0,0
"9275650",1,0
"113711589",1,0
"2018074244",0,0
"2019192604",1,0
"20210218140",1,0
"0135866",1,0
"20220123337",0,0
"20200367787",1,0
"9019926",1,0
"105988109",0,0
"1168269",1,0
"2845779",1,0
"20150031134",1,0
"3480400",1,0
"102585701",1,0
"1018836",0,0
"480851",1,0
"2001250024",1,0
"102347942",1,0
"20130279435",1,0
"2847872",0,0
"2791865",0,0
"3682433",0,0
"10320818",0,0
"100647509",1,0
"2019017056",0,0
"2498407",1,0
"2021203598",1,0
"19980080807",1,0
"3442151",1,0
"9802950",1,0
"PA06002259",0,0
"20040197024",1,0
"20180157660",1,0
"E394855",1,0
"102859589",1,0
"2785128",0,0
"8526380",1,0
"2014100646",1,0
"102219842",1,0
"3545703",1,0
"8731830",0,0
"8515079",0,0
"2010123218",0,0
"20130059620",1,0
"20190110733",0,0
"9445405",0,0
"2007092099",0,0
"20040111002",1,0
"3366019",1,0
"3682962",1,0
"20140106821",1,0
"2005122179",1,0
"20180102630",0,0
"9503908",1,0
"111279735",0,0
"10178630",1,0
"102169428",0,0
"2010111469",0,0
"115552806",1,0
"8159945",1,0
"7827030",0,0
"20090147957",0,0
"2014081357",0,0
"11019375",0,0
"1630419",1,0
"2013126093",0,0
"20210014223",1,0
"E280468",1,0
"7620187",1,0
"I501662",0,0
"10243961",1,0
"20130272404",1,0
"2005514874",1,0
"2013058686",1,0
"11108868",0,0
"11109390",1,0
"2010085738",1,0
"3861500",0,0
"2959693",0,0
"20070147420",1,0
"I350686",0,0
"10042595",0,0
"112021025395",1,0
"2271497",1,0
"201700532",1,0
"2004099168",0,0
"20200118095",1,0
"107852672",1,0
"2372908",0,0
"2487121",0,0
"108365869",1,0
"20150059133",1,0
"2588363",1,0
"1873630",1,0
"100869947",1,0
"20200267548",0,0
"8279819",1,0
"6226513",0,0
"113840140",0,0
"1989006883",1,0
"2012110222",1,0
"10154052",0,0
"5699011",1,0
"9397874",0,0
"11617053",1,0
"20120233247",0,0
"2939610",0,0
"10805018",1,0
"PI0306434",0,0
"11546209",1,0
"20200213925",1,0
"9929761",1,0
"2020236355",1,0
"2709790",1,0
"109922483",0,0
"1876773",1,0
"504132",1,0
"2010128559",1,0
"4000217",0,0
"2560088",0,0
"20200136394",0,0
"2016134351",0,0
"5759497",0,0
"2603340",0,0
"11265040",1,0
"1317146",0,0
"201505608",0,0
"2016220490",1,0
"2018108077",1,0
"E159395",1,0
"2012003586",0,0
"3282751",1,0
"108075816",1,0
"3120604",0,0
"20190182144",1,0
"20130029656",1,0
"8239918",0,0
"2017220866",1,0
"2017128314",1,0
"2010535450",1,0
"2002236833",1,0
"102207217",1,0
"954028",0,0
"2290922",0,0
"20180046462",1,0
"1999062228",1,0
"3017393",0,0
"20190097915",1,0
"106576291",0,0
"2605526",1,0
"20130138265",0,0
"110870134",1,0
"2038764",0,0
"2341729",1,0
"107622077",0,0
"20110207466",1,0
"20200120068",1,0
"9350721",1,0
"20150054861",1,0
"2139587",1,0
"2652880",1,0
"7577212",0,0
"10794713",1,0
"2001511558",1,0
"9007988",0,0
"111149009",0,0
"20150013336",1,0
"1102215",1,0
"109691028",0,0
"3669280",0,0
"196863",1,0
"2018136108",0,0
"3385899",0,0
"2019108488",0,0
"6750701",1,0
"10728817",1,0
"11706818",0,0
"7198310",1,0
"2745095",1,0
"2015101627",0,0
"2001241321",0,0
"152744",0,0
"20140007211",0,0
"2915740",1,0
"20140010330",0,0
"3739534",1,0
"H10171870",0,0
"20200396583",1,0
"20020049041",1,0
"11563780",1,0
"3582399",0,0
"2591560",1,0
"2007150723",1,0
"9071969",1,0
"2474040",0,0
"3429270",0,0
"9990430",0,0
"11069628",1,0
"2019145033",0,0
"2014535228",1,0
"10250892",0,0
"8046591",0,0
"9865108",0,0
"20130294524",1,0
"109995692",0,0
"E505904",0,0
"20200212599",0,0
"20230171844",1,0
"1678943",0,0
"8019878",1,0
"2002001765",1,0
"19937753",1,0
"20100220636",0,0
"7159368",1,0
"4197226",0,0
"20180218292",0,0
"20030058949",0,0
"6171082",0,0
"2011151066",1,0
"20060083610",1,0
"103392178",0,0
"20050185732",1,0
"20200145898",1,0
"6501811",0,0
"0309669",1,0
"2010054693",0,0
"602007001625",1,0
"2008097037",1,0
"6419154",1,0
"20100265945",0,0
"8775596",1,0
"4577851",0,0
"2253103",0,0
"20060125914",1,0
"2009117604",1,0
"2995071",1,0
"20160344423",0,0
"6408691",1,0
"9445103",1,0
"0307657",1,0
"3045989",1,0
"4559477",1,0
"9264989",0,0
"20140254587",1,0
"110134628",1,0
"2902534",0,0
"6179157",1,0
"11637893",1,0
"20090316840",0,0
"3479544",1,0
"RE42621",1,0
"11303490",1,0
"69319785",0,0
"3205072",1,0
"104469395",1,0
"20210194837",1,0
"101379802",1,0
"0980185",0,0
"2983384",0,0
"0880126",0,0
"2139136",1,0
"6816930",0,0
"2561701",0,0
"20100128685",0,0
"109102312",1,0
"3639164",1,0
"2017016351",1,0
"20180367761",1,0
"2318677",1,0
"101169717",1,0
"20200169303",0,0
"11496544",1,0
"20190073359",1,0
"2461453",1,0
"10164807",1,0
"2351628",1,0
"10346223",1,0
"1142349",0,0
"20170086126",0,0
"2523420",0,0
"6144699",0,0
"20180034867",1,0
"20200369338",0,0
"2790359",1,0
"10447735",1,0
"9218464",1,0
"7508925",0,0
"9118567",1,0
"112020017360",0,0
"2021099497",1,0
"20080008252",0,0
"2013536650",1,0
"2020201024",0,0
"2019075985",0,0
"2514034",0,0
"7187712",0,0
"201605205",1,0
"3573401",0,0
"2066067",1,0
"20120294318",1,0
"9736020",0,0
"2132931",1,0
"20110234894",1,0
"9794893",1,0
"20080009087",1,0
"2451235",1,0
"20080232508",1,0
"20180343673",0,0
"10798420",1,0
"60042119",0,0
"2016058931",0,0
"6463470",0,0
"1095619",0,0
"2534638",0,0
"3318082",1,0
"7693526",0,0
"2001086638",0,0
"6556587",0,0
"20070199056",1,0
"0715414",1,0
"2207324",1,0
"6120896",0,0
"2010001119",0,0
"20230273955",0,0
"20190281031",0,0
"9112270",0,0
"20090024717",0,0
"9913374",1,0
"9317870",0,0
"20120028628",1,0
"2021534606",0,0
"101268653",0,0
"105229734",1,0
"20070074483",0,0
"2987249",1,0
"2019049096",1,0
"2075922",0,0
"2587569",0,0
"20040060806",0,0
"20130039314",1,0
"20070064320",0,0
"2001082740",1,0
"112019006629",1,0
"8565080",1,0
"3145112",1,0
"0014371",0,0
"PA01008827",1,0
"104333599",1,0
"10063561",0,0
"8576892",1,0
"102017124837",0,0
"2008063574",1,0
"110536331",0,0
"2020029285",0,0
"11184234",0,0
"2011162541",0,0
"2020502942",1,0
"200715765",1,0
"1860451",1,0
"2003015099",1,0
"2011021908",0,0
"8982980",1,0
"351255",0,0
"0624452",0,0
"20140128106",1,0
"9179098",1,0
"2915269",0,0
"101836412",1,0
"20140064631",0,0
"20190075200",1,0
"3338408",0,0
"1998048585",1,0
"0225756",0,0
"2008053279",1,0
"102493288",0,0
"3689055",0,0
"1331865",1,0
"20220002753",1,0
"1589547",0,0
"20190206863",1,0
"3244625",1,0
"1342331",0,0
"3506620",1,0
"9705773",1,0
"201414292",0,0
"105379223",1,0
"103069725",1,0
"108476013",1,0
"20140033655",0,0
"5226866",1,0
"2015020763",1,0
"2298342",1,0
"6740504",0,0
"2597031",1,0
"112018009814",1,0
"20220043221",0,0
"2888862",0,0
"20080307223",0,0
"102196699",1,0
"69615767",0,0
"20180262264",1,0
"20170140217",1,0
"20160295386",1,0
"20160080278",1,0
"2018407157",0,0
"2002510167",0,0
"2020226265",0,0
"2239319",1,0
"2398269",0,0
"20140029448",0,0
"8379562",1,0
"2009136462",1,0
"8265644",0,0
"101387527",0,0
"2014240326",1,0
"2091815",1,0
"60045592",0,0
"8127040",0,0
"107105472",1,0
"105264846",0,0
"6477649",1,0
"3637643",1,0
"8516536",0,0
"108476523",1,0
"11138529",1,0
"201438445",1,0
"20130325986",1,0
"6262985",0,0
"0501706",1,0
"100555508",1,0
"20070183494",1,0
"20200220832",1,0
"2186349",1,0
"20090170548",0,0
"2019037626",1,0
"8180782",1,0
"101648094",0,0
"2003021911",1,0
"20060013035",0,0
"2017311670",0,0
"1471520",1,0
"110663194",1,0
"3646554",1,0
"20060083465",0,0
"99352",1,0
"399375",1,0
"101479689",1,0
"2019306246",0,0
"2963830",1,0
"2916216",0,0
"2015011459",0,0
"2430670",1,0
"10178042",0,0
"2008014272",0,0
"20070201429",1,0
"20180233144",0,0
"8275365",0,0
"99797",0,0
"106060877",0,0
"20190155675",1,0
"20090133131",1,0
"2693806",1,0
"4209836",0,0
"1338142",1,0
"3809776",0,0
"20160028432",0,0
"20080303717",1,0
"3133599",0,0
"2005020517",1,0
"2823267",0,0
"2020236217",1,0
"2531001",1,0
"2003266407",1,0
"9397960",1,0
"20110026595",0,0
"587896",1,0
"101202040",1,0
"3565331",1,0
"10305632",1,0
"602007014174",1,0
"3469173",0,0
"20220060748",0,0
"2210422",1,0
"2020246726",1,0
"3529912",1,0
"2007107347",1,0
"2005103961",1,0
"2003000652",1,0
"11271844",1,0
"202112133",1,0
"20180219540",0,0
"2490375",0,0
"111492674",0,0
"20210092554",1,0
"1655850",1,0
"2006099646",1,0
"102201847",1,0
"2009033752",1,0
"2006009852",0,0
"20150113523",0,0
"6425556",0,0
"2546714",0,0
"20130173756",1,0
"H11339405",1,0
"20190340038",0,0
"2001268064",1,0
"100323190",0,0
"3822632",0,0
"2122580",0,0
"1246465",1,0
"112014005284",1,0
"0619663",0,0
"2017079908",1,0
"3953838",1,0
"1884082",0,0
"2189770",1,0
"2007041178",0,0
"20150117681",1,0
"20080066722",0,0
"2015004808",1,0
"20020031230",1,0
"2012145010",1,0
"20170236938",1,0
"2200213",0,0
"7054964",1,0
"4358635",1,0
"20180228359",1,0
"8824441",1,0
"113490285",1,0
"9872183",1,0
"10534564",1,0
"2013058561",1,0
"2020039488",1,0
"2609064",0,0
"110199496",1,0
"20090080543",1,0
"1093122",1,0
"20180310144",1,0
"2008523469",0,0
"750067",1,0
"20030108093",1,0
"20120029671",1,0
"8964721",1,0
"5414689",1,0
"972893",0,0
"2019531483",1,0
"108337156",1,0
"2013509843",0,0
"11316547",1,0
"532600",1,0
"373933",0,0
"20230054742",1,0
"2019215336",1,0
"102948247",1,0
"2003230155",0,0
"2423001",1,0
"103477619",1,0
"2011104002",0,0
"2247588",1,0
"8856082",0,0
"20160337237",1,0
"H0738879",1,0
"1745552",1,0
"2000253066",0,0
"10616708",1,0
"8056131",1,0
"548834",1,0
"2016526327",1,0
"20050145774",1,0
"10200806",0,0
"101171789",0,0
"102590368",0,0
"2010042319",0,0
"9602991",1,0
"2457892",1,0
"2008118882",1,0
"11440768",1,0
"8737617",1,0
"1190548",0,0
"2403286",0,0
"2686900",0,0
"69633123",1,0
"1326376",0,0
"101573911",1,0
"7131362",0,0
"1814238",1,0
"20060197777",0,0
"20030182418",0,0
"101327959",1,0
"489795",1,0
"2804530",0,0
"2016125968",1,0
"20060023004",0,0
"107734684",0,0
"3706800",0,0
"10791420",0,0
"9942396",1,0
"20050008791",1,0
"0380351",0,0
"20100041338",0,0
"2007117724",0,0
"20160034172",0,0
"3202142",1,0
"9615323",1,0
"20210271551",0,0
"2749055",1,0
"20180288497",1,0
"101571987",1,0
"20190394213",1,0
"2006028448",1,0
"2001285187",0,0
"105577168",0,0
"2323230",1,0
"2008151548",0,0
"20210400802",0,0
"19990071327",1,0
"2004347837",1,0
"2001019093",1,0
"106685609",1,0
"2339805",1,0
"20100031285",1,0
"6352450",1,0
"8756293",1,0
"20140349671",1,0
"2997756",1,0
"200913552",0,0
"7392293",1,0
"2827776",1,0
"20200028929",0,0
"20130086187",0,0
"2422469",1,0
"1926209",0,0
"WO2020217366",1,0
"112017000792",0,0
"60038657",0,0
"2008085936",1,0
"102647417",0,0
"2019042124",1,0
"11689781",1,0
"5953674",1,0
"3609263",1,0
"7600012",1,0
"2009002951",0,0
"3577869",0,0
"2009272724",1,0
"20140130083",1,0
"1971154",0,0
"1269644",0,0
"20030115608",1,0
"20100046239",1,0
"2003247917",0,0
"20190155610",1,0
"114930954",1,0
"2347047",0,0
"2119194",1,0
"454775",1,0
"20190245978",0,0
"2713870",1,0
"11063940",0,0
"20160226540",1,0
"2711752",1,0
"1998000893",1,0
"2018064040",0,0
"4038838",0,0
"1229881",1,0
"3537842",1,0
"100534210",0,0
"373372",0,0
"10447968",0,0
"20030047768",0,0
"69318773",1,0
"9137267",1,0
"20120096858",1,0
"11595417",1,0
"20160277943",0,0
"S55134564",1,0
"8285103",1,0
"5694465",1,0
"20150227992",1,0
"4002252",1,0
"20060172736",1,0
"20020191689",0,0
"1220027",1,0
"3249992",1,0
"10115100",0,0
"9467212",0,0
"20150051186",1,0
"2005117466",0,0
"3430828",1,0
"20070168410",1,0
"538597",1,0
"11475144",0,0
"1848122",0,0
"6741858",1,0
"20190229682",1,0
"2009108576",0,0
"2006008559",1,0
"2564721",0,0
"108028722",1,0
"3681130",1,0
"102484778",0,0
"1043858",0,0
"102326399",1,0
"20030177269",1,0
"2011528216",1,0
"2001050753",1,0
"20160027448",0,0
"2005124681",1,0
"1636373",1,0
"1287761",1,0
"20220248070",1,0
"2020008126",0,0
"102011104258",0,0
"20190394237",1,0
"9717070",0,0
"20020021358",1,0
"10043539",0,0
"9348920",0,0
"2369647",1,0
"6140306",1,0
"2012023248",0,0
"2005107410",1,0
"20190191295",1,0
"2008015812",0,0
"2008187735",1,0
"2015413148",1,0
"107111623",0,0
"9137879",0,0
"2939464",0,0
"102240719",0,0
"20140147683",1,0
"2012175681",1,0
"9036093",0,0
"114556827",0,0
"110231683",1,0
"106176",0,0
"1726067",1,0
"9113776",0,0
"1961202",0,0
"20130063488",0,0
"1545803",1,0
"10286802",1,0
"10614212",0,0
"60216853",0,0
"20050025137",1,0
"20140016988",0,0
"2008222128",0,0
"112015017180",1,0
"2632135",1,0
"2775765",1,0
"2017018604",1,0
"20150201433",1,0
"20110222618",0,0
"20130159106",1,0
"3034904",0,0
"9173084",0,0
"1432149",1,0
"2021514566",1,0
"E400950",1,0
"5722081",1,0
"2192740",0,0
"10609005",1,0
"2250061",1,0
"11050446",1,0
"20110007957",0,0
"3051406",1,0
"2019217914",0,0
"3909358",0,0
"1197122",1,0
"2012151502",0,0
"9817873",1,0
"106358169",0,0
"4786882",1,0
"9201125",1,0
"2017136406",0,0
"101420542",1,0
"2013506225",1,0
"1589431",0,0
"5380372",1,0
"2020130242",1,0
"20140036919",1,0
"2008159035",1,0
"1210838",0,0
"PI0406398",1,0
"100655625",0,0
"20170003394",1,0
"1076976",1,0
"970007750",1,0
"20070104543",1,0
"2517399",0,0
"1564933",0,0
"2009060242",1,0
"2064821",0,0
"20150063490",1,0
"11327184",0,0
"20150106233",0,0
"112016030001",1,0
"PO802597",0,0
"10169110",0,0
"103262433",1,0
"2007104248",0,0
"2408131",1,0
"3331311",0,0
"4250790",1,0
"I590604",1,0
"5893049",1,0
"101367469",1,0
"2003220676",1,0
"2014011008",0,0
"112004002372",0,0
"1900231",0,0
"02773453",0,0
"2003026144",0,0
"20060141944",0,0
"20110179475",1,0
"102160754",0,0
"2106055",1,0
"10403123",1,0
"20200413301",0,0
"20050245190",1,0
"10812160",0,0
"2958389",1,0
"3292497",1,0
"20160135190",1,0
"6403397",1,0
"20180218062",0,0
"2599237",1,0
"4739186",0,0
"101248049",1,0
"H11512898",1,0
"6613392",1,0
"1643674",1,0
"2495765",1,0
"2004017596",1,0
"1999003236",1,0
"20180317218",0,0
"6804650",1,0
"111866843",0,0
"2005011232",0,0
"2355016",1,0
"20070191039",0,0
"2003265521",1,0
"3100381",1,0
"2007336068",1,0
"20090060467",0,0
"108886532",1,0
"3300354",0,0
"1998042098",0,0
"2752067",0,0
"20100114972",0,0
"7386078",0,0
"2014039273",0,0
"102008036544",0,0
"2229031",1,0
"7076166",1,0
"20210342462",0,0
"7830214",0,0
"20150199437",1,0
"197009",1,0
"6850063",1,0
"20140349633",0,0
"20170192636",1,0
"1689360",1,0
"2013135582",1,0
"2007127938",0,0
"20030119454",1,0
"2001229732",1,0
"2004503169",0,0
"8832269",1,0
"112534822",1,0
"970019201",1,0
"2632469",1,0
"9373318",0,0
"20140132341",1,0
"2980763",0,0
"102782610",0,0
"3179779",1,0
"101860860",1,0
"2015141072",1,0
"2006111452",0,0
"4297511",1,0
"102687462",1,0
"2262197",0,0
"2013006883",0,0
"2146477",1,0
"20160360258",1,0
"I690224",1,0
"109889843",1,0
"20140177468",0,0
"10904021",1,0
"1462528",1,0
"7827406",0,0
"106063301",0,0
"9984057",0,0
"110574406",1,0
"10878814",1,0
"2018519714",1,0
"10778333",0,0
"100419851",1,0
"4886808",1,0
"20060029249",0,0
"102461273",0,0
"100440652",0,0
"3138253",0,0
"101323444",1,0
"0941644",0,0
"2003256018",1,0
"2009082356",1,0
"2010048583",0,0
"114270779",0,0
"2310907",1,0
"20060171324",0,0
"2003084179",0,0
"20040128259",0,0
"20180367401",1,0
"112006002899",1,0
"11838860",0,0
"101203846",0,0
"10419795",1,0
"1684496",1,0
"2020163538",1,0
"1599350",1,0
"4206828",0,0
"2019013033",1,0
"11483009",1,0
"3272029",0,0
"11190791",0,0
"7643548",1,0
"20130169752",0,0
"200816747",1,0
"2015069472",1,0
"3319360",1,0
"60127890",1,0
"2948856",0,0
"9477666",1,0
"2000051285",1,0
"0000335",0,0
"20130100881",1,0
"1689097",1,0
"20190327311",1,0
"WO2016185777",1,0
"20180030833",1,0
"20150008184",0,0
"2022550716",0,0
"109495982",1,0
"2666288",0,0
"20030005044",1,0
"20150076227",0,0
"20140331188",1,0
"9179455",0,0
"20180167485",1,0
"104050138",0,0
"9220025",1,0
"113747592",0,0
"2497284",0,0
"20120230242",1,0
"2003196303",1,0
"6151022",0,0
"2010281798",0,0
"1026549",1,0
"20180102839",1,0
"100843325",1,0
"109315010",1,0
"2015525522",0,0
"138019",0,0
"4002837",1,0
"20190141386",0,0
"106028464",0,0
"106464538",0,0
"101427569",0,0
"2761224",1,0
"20060075206",1,0
"201735686",0,0
"20210024166",0,0
"20170134558",0,0
"201238295",1,0
"201117740",1,0
"101891639",0,0
"20210211147",1,0
"20190122676",0,0
"104885504",1,0
"3439235",1,0
"2795557",1,0
"8319766",1,0
"7237065",0,0
"8423672",0,0
"20160113608",0,0
"2520670",0,0
"103098408",0,0
"PI0816557",1,0
"3280211",1,0
"2890223",1,0
"20190020387",0,0
"106656347",1,0
"0402503",0,0
"8466725",1,0
"2011100744",1,0
"1220796",0,0
"2003208973",1,0
"2018031759",0,0
"59911205",1,0
"20190179965",0,0
"100440924",1,0
"2003524358",1,0
"2006004305",1,0
"20220030063",1,0
"20080103075",1,0
"3209023",0,0
"102034482",0,0
"354157",1,0
"10674077",0,0
"115529860",1,0
"20090290622",0,0
"20160004787",0,0
"2013056756",1,0
"20110069775",1,0
"5812701",1,0
"20180137693",1,0
"2264936",1,0
"20190342031",1,0
"2007107908",1,0
"0931386",1,0
"8156536",0,0
"3977305",1,0
"20210099716",0,0
"102004046746",1,0
"10878820",1,0
"2918379",0,0
"4256386",0,0
"108364657",0,0
"20200385235",1,0
"6578698",1,0
"3095442",0,0
"0476630",0,0
"0203190",1,0
"10606477",1,0
"20180152805",1,0
"110892772",0,0
"5798331",0,0
"2004054298",1,0
"8731562",1,0
"2019108395",1,0
"20160029296",0,0
"8531523",0,0
"20160234374",1,0
"20140196073",0,0
"2006201677",0,0
"1342162",1,0
"4470069",0,0
"2916592",0,0
"6936232",0,0
"3230827",1,0
"2174901",0,0
"2369213",0,0
"2253143",1,0
"2010002913",1,0
"2434884",0,0
"2012025149",1,0
"9918147",1,0
"201901662",1,0
"8238442",0,0
"2005531079",1,0
"20230086812",0,0
"I565338",0,0
"102685734",1,0
"102246458",1,0
"2001526474",1,0
"6671508",1,0
"10651568",1,0
"6261079",0,0
"5697066",1,0
"20200204319",1,0
"3949227",1,0
"1989732",1,0
"20160309401",1,0
"20150122757",1,0
"19857003",1,0
"20160054039",1,0
"E046060",0,0
"20170099193",1,0
"279062",1,0
"20180322203",1,0
"20210029087",1,0
"10301867",1,0
"323019",1,0
"100351818",1,0
"2008177896",1,0
"20190159152",1,0
"9497632",0,0
"20200195653",1,0
"8248998",1,0
"20080020959",1,0
"2347531",0,0
"3142328",0,0
"9565130",1,0
"8184662",1,0
"9871865",1,0
"10716119",1,0
"20170257273",0,0
"2718422",0,0
"2010139481",1,0
"2014182366",1,0
"2191493",0,0
"1999007150",1,0
"5537410",1,0
"102133207",1,0
"3300552",0,0
"103190033",1,0
"112075061",1,0
"109076590",1,0
"100255250",1,0
"20060133328",1,0
"11460889",1,0
"20150065152",1,0
"2001245400",0,0
"954545",1,0
"98141",1,0
"103814313",1,0
"970932",0,0
"122403",1,0
"4255052",1,0
"20080028443",1,0
"I516044",1,0
"105635934",1,0
"20070150913",1,0
"2002061962",1,0
"3364281",1,0
"2016532347",0,0
"20090292641",0,0
"20100246466",0,0
"9419917",1,0
"2597469",0,0
"2018064278",1,0
"1703032",0,0
"7298749",0,0
"26904",1,0
"4029192",1,0
"2618316",0,0
"7041255",1,0
"1675931",0,0
"1741274",1,0
"103534958",1,0
"2019157503",1,0
"2017249944",0,0
"WO2004001758",1,0
"201001968",0,0
"2011002178",0,0
"10785789",0,0
"2016508631",1,0
"7720499",0,0
"6888682",1,0
"7881723",1,0
"2001522557",1,0
"7385909",0,0
"261630",1,0
"20180316546",0,0
"20140135055",1,0
"20160381528",1,0
"2556388",0,0
"2615493",0,0
"19990045288",1,0
"2000063799",1,0
"11777684",0,0
"20160029411",0,0
